"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Eswatini","SWZ","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","58.2604","58.15917","60.17833","63.10961","64.65359","67.32145","68.20821","69.14835","69.5151","70.30472","","74.06974","73.00019","72.17532","71.76853","73.35026","72.29966","73.23367","72.49306","72.44472","74.27921","74.47759","75.68573","75.3296","77.80021","80.63427","79.92177","","","","","","","","","","","","","81.66572","87.25351","86.3634","86.6221","83.70884","84.68839","83.7236","83.71281","82.46771","","","",
"Sint Maarten (Dutch part)","SXM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","85.79627","","","","","","","","","","","","","","87.33914","91.88223","93.17892","93.21565","","","","","91.49592","98.45361","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","54.53103","","64.77191","","","","","70.67829","71.65629","74.63192","75.87662","77.6257","78.88","81.55799","83.88293","86.26913","90.31361","90.36516","90.98338","90.57479","","","","","","92.60985","92.0179","93.29962","","","","","","","","","","","","","","","71.45407","","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","13.49708","","13.82605","","","","","","","","","","","20.65163","","","","","","","","","30.68962","35.39829","38.16043","40.62253","42.39191","45.39328","47.2464","","","","","","","","54.04668","","67.41198","","69.33838","64.29745","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.56642","95.61644","95.53443","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.38104","94.02992","93.77244","94.5266","94.74257","94.75922","94.94012","94.62238","95.13209","95.23277","95.51389","95.09546","","",
"Togo","TGO","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","32.22932","34.52219","","","","","","53.79596","55.89836","56.81116","","54.98564","54.71833","47.77643","46.34194","42.86991","49.56997","50.44962","50.78367","52.61447","55.42146","","","52.62158","60.95711","67.47189","66.01122","","","","80.69673","","82.56632","","85.20239","","84.37692","85.89702","","","","","","88.94605","90.95703","","89.66983","92.19045","","",
"Thailand","THA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","71.7285","72.59198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.08391","97.68061","97.21583","97.85243","","","","","","","","","","","",
"Tajikistan","TJK","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.22853","91.26457","94.11367","","","","","","","","","","","","97.72736","97.00439","97.14069","","","","",
"Turkmenistan","TKM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.80819","93.46285","94.07656","93.94328","93.90786","93.96035","94.08019","95.76834","94.93191","95.53679","96.39287","96.85902","96.57612","96.41252","96.43786","95.923","95.70057","95.89978","95.92084","96.0188","95.3625","","",
"Timor-Leste","TLS","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.28489","87.99383","88.90547","91.59933","90.52313","91.4399","93.40354","94.87793","95.28676","97.58067","96.73004","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.91114","79.87508","81.4447","84.02003","86.55107","87.37893","88.15798","88.59086","88.53305","89.58857","91.10275","91.77038","92.88876","93.16996","93.82067","93.04819","","","","","","","",
"Tonga","TON","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","87.62211","87.40935","94.02381","","89.02023","97.33629","","","","","","","","92.99457","","98.12761","96.50238","","","","93.15327","","","93.43096","","","","","93.06859","88.92599","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9288","90.71958","90.74347","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7902","72.22851","72.90485","72.22591","73.66296","74.59158","75.08155","75.62633","75.52386","75.86553","75.90228","76.08911","","",
"Trinidad and Tobago","TTO","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","93.44517","92.58401","91.88096","91.6389","92.61165","96.26375","96.22785","94.70958","90.07082","86.63927","92.41886","93.03454","94.0754","92.65937","93.07886","91.37001","93.03525","93.99259","92.3568","91.88367","89.6875","89.23438","88.53352","","","88.73928","88.83932","","98.33037","98.68831","98.10679","95.4817","95.85205","96.68633","93.65638","","","97.76057","96.75295","98.43765","","","","","","","","","","",
"Tunisia","TUN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","63.88022","","","","61.17866","","","64.98599","67.30062","69.60487","72.21471","75.74594","79.479","83.0866","84.70119","","","","88.93155","88.86232","90.33445","91.21126","92.62225","93.08855","93.97818","93.36097","92.85678","","93.60088","94.97846","97.40203","","","","99.96022","99.99699","98.75521","98.98088","99.68889","","","","","","","","","","","",
"Turkey","TUR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","76.44057","","","","","","","","","","","","","","","","","","","","88.84879","88.32253","","88.31335","","90.82062","","","","","","","96.19792","97.09485","96.59313","94.51121","95.54082","94.58218","93.21474","92.83929","94.16511","94.27865","93.76568","94.52416","","","",
"Tuvalu","TUV","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0838","92.94606","84.26813","","","","",
"Tanzania","TZA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","68.96957","64.94606","64.41072","","58.60795","57.37544","55.55926","53.7258","53.52845","52.78702","52.01735","52.00352","51.40762","50.393","50.21043","50.32388","50.83809","50.45952","50.97135","54.47396","58.47912","72.85084","81.01993","85.68934","90.41324","96.52573","","99.01626","","93.53785","","88.83323","86.65768","85.39817","","86.66401","86.43188","84.14222","","",
"Uganda","UGA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","33.55406","","37.20813","40.2252","","","","53.98072","","","","","","","","","","","","","","","","","","","","","","","","92.59125","95.82091","","97.07431","","","","","","","",
"Ukraine","UKR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.37105","90.14729","89.56135","89.81009","88.60815","88.09757","88.00906","88.39336","91.08331","93.47101","94.40563","94.60269","92.9884","","","","","","",
"Upper middle income","UMC","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.54437","95.814","96.233","95.42611","96.11333","96.54122","","96.31934","96.21342","96.1009","96.17293","","","96.31864","","96.22284","","",
"Uruguay","URY","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","86.28135","","","","","","","92.55219","94.32315","95.04078","93.37613","92.92804","92.59349","92.64541","","","","","","","","","","98.57431","99.53363","","","","","","96.89437","","","","","","",
"United States","USA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.73112","","","","","97.68334","96.93143","97.00534","97.27516","98.29023","95.00148","99.56904","95.51193","","","",
"Uzbekistan","UZB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.06782","93.30616","90.21271","91.11212","91.80225","93.44584","94.82361","96.15187","","","","","","",
"St. Vincent and the Grenadines","VCT","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","93.66275","","97.05729","","","","","","","","","","","","","","","","","","","96.83536","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.59312","90.1701","94.6902","95.51514","94.00914","94.07434","92.85645","93.35744","94.2606","92.45777","94.33949","95.16431","95.09401","93.59883","92.83463","93.81625","93.42783","91.33262","89.73891","","","",
"British Virgin Islands","VGB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","92.02312","85.78143","","","","","","","","","","","","","","","98.85808","85.46603","94.24847","","","","90.33778","89.29946","","","","","","94.79653","96.88769","","","","","","","",
"Virgin Islands (U.S.)","VIR","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","83.81295","","","","","","","","74.13527","","","","","","","","","","96.9779","","","","","97.33161","","","","","","","","","","","92.54908","","","","","",
"World","WLD","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.20455","89.1279","89.34253","89.50035","89.67569","89.76395","89.5167","89.63329","89.56732","89.45854","","",
"Samoa","WSM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.00397","","","","99.53126","93.16353","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.96128","","","","59.34995","62.72928","66.26147","","","69.71042","","74.03581","","77.69117","78.71748","","","78.87941","","","","",
"South Africa","ZAF","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","68.24207","","","","","","","","","","","","","","","","","","","","","88.97419","","","90.19036","90.84667","","","91.77027","92.92989","91.18159","92.45591","93.7195","94.77807","95.35997","95.53585","","","","","","","","","","","","94.66547","","","",
"Zambia","ZMB","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","71.00342","","","","74.98088","75.45329","74.92966","74.97083","75.19486","75.42786","75.36027","76.85251","77.8042","","79.6513","","78.2114","","","","","","71.50885","69.75318","","","66.95256","65.44581","65.87326","66.06223","68.88243","","82.30445","91.33884","90.18648","91.65866","","89.8037","86.8924","90.43112","92.15733","89.07801","","","","87.03175","","","",
"Zimbabwe","ZWE","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.61508","88.32012","89.86404","93.44294","90.74046","90.30694","","","","","","","","","","","","","","","","","",
